customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone,province,city,registration_date,customer_segment,kyc_status,risk_rating,is_active
C0892,Lerato,Nkosi,1904100199089,1960-08-19,M,lerato_nkosi130@outlook.com,+27614598930,Mpumalanga,Witbank,2024-08-10,RETAIL,VERIFIED,HIGH,True
C0893,Bongani,Pretorius,2006202855185,1971-11-10,F,bongani_pretorius151@hotmail.com,+27617062379,Free State,Bloemfontein,2023-09-13,RETAIL,VERIFIED,HIGH,True
C0894,Sandile,Nkosi,2609021207187,1992-11-02,F,sandilenkosi917@gmail.com,+27679035984,Gauteng,Centurion,2026-03-27,RETAIL,VERIFIED,MEDIUM,False
C0895,Sibusiso,Jacobs,1104010045187,1991-02-18,F,sibusiso_jacobs336@yahoo.com,+27604656866,Free State,Welkom,2018-08-09,PREMIUM,VERIFIED,LOW,True
C0896,Lwazi,Pillay,0505047526182,2002-03-23,M,lwazipillay970@yahoo.com,+27823507382,Free State,Bloemfontein,2019-11-28,PREMIUM,VERIFIED,MEDIUM,True
C0897,Nomsa,Jacobs,0106080092188,1972-09-21,M,nomsa.jacobs908@gmail.com,+27632482875,Gauteng,Centurion,2023-08-12,RETAIL,VERIFIED,LOW,False
C0898,Siyabonga,Zwane,1809268897185,2000-09-28,M,siyabonga.zwane608@gmail.com,+27828105112,Limpopo,Tzaneen,2021-12-28,RETAIL,VERIFIED,HIGH,True
C0899,Lindiwe,Mabaso,1109061273187,1991-07-28,M,lindiwe.mabaso2@hotmail.com,+27762921569,Gauteng,Pretoria,2017-01-14,PRIVATE_WEALTH,VERIFIED,LOW,True
C0900,Thabo,Mokoena,0502219961081,1981-08-19,M,thabomokoena932@hotmail.com,+27781071738,Eastern Cape,East London,2023-03-18,PREMIUM,VERIFIED,MEDIUM,True
C0901,Ayanda,Pretorius,0212195127187,1965-01-09,M,ayandapretorius530@icloud.com,+27611844630,Limpopo,Tzaneen,2022-08-14,CORPORATE,VERIFIED,MEDIUM,True
C0902,Ayanda,Zulu,0409197857088,1974-10-09,F,ayanda.zulu674@outlook.com,+27639622040,Northern Cape,Upington,2018-02-05,RETAIL,VERIFIED,LOW,True
C0903,Nokukhanya,Molefe,2604052547084,1957-12-15,F,nokukhanya_molefe286@outlook.com,+27844547081,Free State,Bloemfontein,2017-12-14,CORPORATE,PENDING,MEDIUM,True
C0904,Zinhle,Jacobs,6812210213080,1968-08-25,M,zinhlejacobs713@outlook.com,+27644674504,Eastern Cape,Makhanda,2017-12-10,RETAIL,VERIFIED,LOW,False
C0905,Mandla,Khumalo,6809036847180,1986-07-12,F,mandla.khumalo3@icloud.com,+27616778649,Limpopo,Polokwane,2020-03-05,CORPORATE,VERIFIED,LOW,True
C0906,Mbali,Ndlovu,6411012652086,1956-08-22,F,mbali_ndlovu886@outlook.com,+27831685796,Northern Cape,Kimberley,2018-07-27,PREMIUM,EXPIRED,LOW,False
C0907,Sipho,Sithole,0802206342182,1963-07-14,M,sipho.sithole430@yahoo.com,+27781234748,Eastern Cape,Makhanda,2026-03-28,RETAIL,VERIFIED,MEDIUM,False
C0908,Vusi,Radebe,0107086455081,2001-03-02,F,vusi_radebe62@outlook.com,+27695814049,Mpumalanga,Witbank,2020-09-17,RETAIL,VERIFIED,HIGH,True
C0909,Sibusiso,Petersen,1807120139189,1983-10-26,M,sibusiso.petersen133@icloud.com,+27657464938,Free State,Bloemfontein,2018-01-08,RETAIL,VERIFIED,LOW,False
C0910,Themba,Molefe,2306219089184,1963-07-29,M,thembamolefe652@hotmail.com,+27619955693,Mpumalanga,Nelspruit,2026-01-21,CORPORATE,VERIFIED,MEDIUM,True
C0911,Vusi,Mkhize,2612039843184,1969-10-16,M,vusi_mkhize825@hotmail.com,+27673247776,Eastern Cape,Makhanda,2021-04-26,CORPORATE,EXPIRED,LOW,True
C0912,Lerato,Govender,7604270569081,1957-01-22,F,lerato_govender416@hotmail.com,+27607272364,Northern Cape,Kimberley,2020-12-27,RETAIL,VERIFIED,MEDIUM,False
C0913,Sandile,Petersen,1407194395183,1982-05-05,M,sandile_petersen578@icloud.com,+27785544184,Free State,Welkom,2023-10-25,RETAIL,VERIFIED,MEDIUM,True
C0914,Bongani,Maharaj,7106106061088,1950-09-17,F,bongani_maharaj521@hotmail.com,+27626732615,Eastern Cape,East London,2019-02-27,PREMIUM,VERIFIED,LOW,False
C0915,Sandile,Naidoo,0502283924087,1974-10-11,M,sandile_naidoo796@yahoo.com,+27822990842,Mpumalanga,Witbank,2020-12-16,RETAIL,VERIFIED,MEDIUM,True
C0916,Themba,Abrahams,7007271906185,1977-09-19,M,themba_abrahams581@gmail.com,+27744691167,Northern Cape,Kimberley,2025-04-09,RETAIL,EXPIRED,MEDIUM,True
C0917,Anele,Abrahams,2606062327081,1983-01-18,F,aneleabrahams288@gmail.com,+27713624265,Western Cape,George,2019-09-10,RETAIL,EXPIRED,LOW,True
C0918,Nonhlanhla,Zwane,9101048146082,1952-04-09,F,nonhlanhlazwane841@outlook.com,+27644734010,Northern Cape,Upington,2024-12-22,RETAIL,VERIFIED,LOW,True
C0919,Vusi,Molefe,7701210764182,1989-05-31,M,vusi_molefe334@gmail.com,+27849709790,Eastern Cape,East London,2016-01-09,RETAIL,PENDING,LOW,True
C0920,Kagiso,Zulu,2104046970089,1977-01-06,M,kagisozulu811@hotmail.com,+27634651002,Free State,Bloemfontein,2023-12-05,PREMIUM,VERIFIED,LOW,False
C0921,Nomsa,Molefe,1106232525182,1952-05-27,M,nomsamolefe647@hotmail.com,+27785129397,Western Cape,Stellenbosch,2022-09-18,RETAIL,VERIFIED,MEDIUM,True
C0922,Ayanda,Shabalala,8804233114080,1975-10-12,F,ayandashabalala711@icloud.com,+27676939785,Eastern Cape,Port Elizabeth,2020-01-22,RETAIL,VERIFIED,LOW,True
C0923,Nomsa,Botha,1708028379086,2004-06-20,F,nomsabotha827@gmail.com,+27654353820,Mpumalanga,Nelspruit,2023-07-20,RETAIL,VERIFIED,LOW,True
C0924,Nhlanhla,Abrahams,1711182996087,1989-01-01,F,nhlanhla_abrahams799@hotmail.com,+27739027501,Northern Cape,Kimberley,2019-06-29,RETAIL,VERIFIED,LOW,True
C0925,Ayanda,Mahlangu,2209011738184,1963-10-25,F,ayandamahlangu879@hotmail.com,+27823588439,KwaZulu-Natal,Pietermaritzburg,2019-02-17,RETAIL,EXPIRED,LOW,True
C0926,Andile,Molefe,0711267844081,1960-04-17,M,andile_molefe701@outlook.com,+27785626815,Limpopo,Polokwane,2017-05-06,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0927,Nokukhanya,Ngcobo,6404256313086,1955-02-22,F,nokukhanya.ngcobo585@icloud.com,+27787129975,Western Cape,Paarl,2023-08-30,RETAIL,VERIFIED,MEDIUM,True
C0928,Khethukuthula,Sithole,2102121416184,1956-06-17,M,khethukuthulasithole351@hotmail.com,+27718185097,Western Cape,Stellenbosch,2021-02-03,RETAIL,PENDING,LOW,True
C0929,Mbali,Molefe,1103027817082,1951-08-19,F,mbali_molefe163@yahoo.com,+27602193206,Limpopo,Tzaneen,2026-02-16,RETAIL,VERIFIED,LOW,True
C0930,Sibusiso,Jacobs,1907158715186,1953-04-05,F,sibusiso.jacobs169@yahoo.com,+27749230054,Eastern Cape,Makhanda,2025-11-07,RETAIL,VERIFIED,HIGH,True
C0931,Dumisani,Abrahams,1012198690188,1987-09-18,F,dumisaniabrahams959@yahoo.com,+27666180257,Mpumalanga,Nelspruit,2019-07-22,RETAIL,VERIFIED,MEDIUM,True
C0932,Sibusiso,Nkosi,6703022597089,1956-03-19,F,sibusiso_nkosi498@gmail.com,+27735568225,Northern Cape,Upington,2021-05-05,PREMIUM,VERIFIED,HIGH,True
C0933,Lerato,Nkosi,1407105065187,1985-12-20,F,lerato_nkosi608@hotmail.com,+27766192707,KwaZulu-Natal,Ballito,2016-12-30,RETAIL,VERIFIED,MEDIUM,True
C0934,Nomsa,Sithole,7506113614183,1953-05-18,F,nomsasithole437@outlook.com,+27834128472,Limpopo,Polokwane,2025-06-01,RETAIL,VERIFIED,MEDIUM,True
C0935,Kagiso,Jacobs,0112129724180,1966-01-30,F,kagiso.jacobs166@outlook.com,+27793702847,Mpumalanga,Nelspruit,2025-05-18,RETAIL,VERIFIED,LOW,False
C0936,Khethukuthula,Williams,1105147120084,1979-08-23,F,khethukuthulawilliams227@outlook.com,+27695318419,Free State,Welkom,2016-08-20,PREMIUM,VERIFIED,LOW,True
C0937,Mbali,Khumalo,0805197387183,2001-07-30,F,mbali_khumalo18@icloud.com,+27793874563,Eastern Cape,Makhanda,2018-04-11,RETAIL,VERIFIED,LOW,True
C0938,Thandeka,Maseko,1711258558181,1972-05-10,M,thandeka.maseko916@gmail.com,+27828474972,Eastern Cape,Makhanda,2017-11-23,RETAIL,VERIFIED,MEDIUM,True
C0939,Thandeka,Pillay,8606117743082,1953-05-06,M,thandeka.pillay310@gmail.com,+27688261804,Free State,Welkom,2021-10-29,RETAIL,VERIFIED,MEDIUM,True
C0940,Lerato,Radebe,1102051880087,1979-11-27,F,leratoradebe724@outlook.com,+27837570063,Gauteng,Pretoria,2019-04-09,RETAIL,VERIFIED,MEDIUM,True
C0941,Thabo,Pretorius,1904034277188,1976-10-07,M,thabopretorius336@outlook.com,+27737507652,Mpumalanga,Nelspruit,2019-12-18,RETAIL,VERIFIED,LOW,True
C0942,Ayanda,Ngcobo,0511242223083,1967-06-27,F,ayanda_ngcobo188@icloud.com,+27687821238,KwaZulu-Natal,Pietermaritzburg,2019-08-31,PREMIUM,VERIFIED,LOW,True
C0943,Mbali,Maharaj,1701029046182,2001-01-20,F,mbalimaharaj983@icloud.com,+27613566756,Northern Cape,Upington,2017-01-04,PREMIUM,EXPIRED,LOW,True
C0944,Precious,Sithole,2606022542088,1982-11-22,M,precious.sithole835@yahoo.com,+27815703172,Eastern Cape,Port Elizabeth,2024-06-20,RETAIL,VERIFIED,MEDIUM,True
C0945,Tshepo,Molefe,0410263830082,1951-06-17,M,tshepo_molefe588@outlook.com,+27634615930,Eastern Cape,Port Elizabeth,2019-08-02,PRIVATE_WEALTH,VERIFIED,LOW,True
C0946,Precious,Van der Merwe,1308120175186,1962-09-27,F,preciousvandermerwe356@hotmail.com,+27715179598,Western Cape,Cape Town,2016-04-09,RETAIL,VERIFIED,LOW,True
C0947,Lindiwe,Shabalala,2405277989083,1952-08-09,M,lindiweshabalala940@outlook.com,+27641782937,Eastern Cape,Makhanda,2017-11-06,PREMIUM,VERIFIED,HIGH,True
C0948,Sipho,Zulu,2103100853180,1989-06-01,F,siphozulu905@outlook.com,+27818760635,North West,Rustenburg,2017-04-12,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0949,Themba,Maharaj,0107128873088,1989-07-16,M,thembamaharaj152@icloud.com,+27719485735,Western Cape,Stellenbosch,2016-06-09,RETAIL,VERIFIED,LOW,False
C0950,Andile,Naidoo,1612242415087,1972-05-07,M,andilenaidoo788@icloud.com,+27624125710,Mpumalanga,Witbank,2017-03-27,RETAIL,VERIFIED,LOW,True
C0951,Nosipho,Dlamini,2209140819087,1954-06-10,F,nosiphodlamini37@outlook.com,+27844783854,Eastern Cape,Makhanda,2018-05-22,RETAIL,VERIFIED,MEDIUM,True
C0952,Nhlanhla,Mokoena,0503058064184,1972-05-29,M,nhlanhla_mokoena187@hotmail.com,+27651360106,Limpopo,Polokwane,2023-02-02,PRIVATE_WEALTH,VERIFIED,LOW,True
C0953,Khethukuthula,Petersen,0604240024083,1976-01-04,F,khethukuthula_petersen899@outlook.com,+27606112575,Free State,Welkom,2026-04-07,PRIVATE_WEALTH,VERIFIED,LOW,False
C0954,Thabo,Sithole,0006206185181,2004-11-29,F,thabosithole459@yahoo.com,+27785318097,North West,Rustenburg,2019-01-28,RETAIL,VERIFIED,LOW,False
C0955,Khethukuthula,Maharaj,9108112793085,2000-11-21,M,khethukuthula_maharaj83@gmail.com,+27736860108,Eastern Cape,East London,2016-11-16,RETAIL,VERIFIED,LOW,True
C0956,Tshepo,Mkhize,8604022484185,2002-03-05,F,tshepo_mkhize251@yahoo.com,+27763586532,Free State,Bloemfontein,2024-03-01,RETAIL,VERIFIED,LOW,True
C0957,Lindiwe,Dlamini,7610170443181,1967-06-15,M,lindiwe.dlamini671@gmail.com,+27811678596,Mpumalanga,Witbank,2015-12-24,RETAIL,VERIFIED,MEDIUM,True
C0958,Tshepo,Zulu,0303261249184,1995-11-17,M,tshepozulu158@outlook.com,+27747998722,Western Cape,Stellenbosch,2026-03-15,CORPORATE,VERIFIED,LOW,True
C0959,Naledi,Du Plessis,0107105006080,1953-10-27,F,nalediduplessis951@yahoo.com,+27799352168,Limpopo,Tzaneen,2024-12-01,PREMIUM,VERIFIED,MEDIUM,True
C0960,Lwazi,Abrahams,1212101945182,1969-07-13,F,lwazi.abrahams626@yahoo.com,+27648316857,Mpumalanga,Witbank,2018-04-01,RETAIL,VERIFIED,LOW,True
C0961,Nomsa,Ngcobo,2502107956081,1992-04-05,F,nomsa_ngcobo603@yahoo.com,+27835658782,KwaZulu-Natal,Umhlanga,2017-03-01,PREMIUM,VERIFIED,LOW,True
C0962,Sipho,Dlamini,0012232754080,1950-06-26,F,siphodlamini166@yahoo.com,+27816648226,Eastern Cape,East London,2019-05-04,PREMIUM,VERIFIED,LOW,True
C0963,Nomsa,Pillay,9304180031188,1964-07-09,F,nomsa.pillay676@hotmail.com,+27822047699,KwaZulu-Natal,Umhlanga,2016-05-03,RETAIL,VERIFIED,LOW,True
C0964,Nonhlanhla,Shabalala,9504288218183,1969-03-30,F,nonhlanhlashabalala86@icloud.com,+27796640877,Eastern Cape,Port Elizabeth,2017-07-23,PRIVATE_WEALTH,EXPIRED,HIGH,True
C0965,Thandiwe,Mokoena,8709101780081,1967-01-13,M,thandiwe.mokoena206@hotmail.com,+27673556085,Mpumalanga,Witbank,2017-03-23,PREMIUM,VERIFIED,MEDIUM,True
C0966,Lindiwe,Van der Merwe,2412230324187,1994-03-25,F,lindiwevandermerwe45@gmail.com,+27747211496,Western Cape,George,2018-09-30,RETAIL,PENDING,LOW,True
C0967,Busisiwe,Khumalo,1407047547085,2003-03-29,F,busisiwekhumalo659@hotmail.com,+27676014853,Western Cape,Stellenbosch,2022-11-06,PREMIUM,VERIFIED,MEDIUM,False
C0968,Palesa,Mahlangu,2607186299089,1981-10-01,M,palesa_mahlangu459@yahoo.com,+27666168186,Mpumalanga,Witbank,2026-05-18,PREMIUM,PENDING,LOW,True
C0969,Busisiwe,Petersen,2305059491087,1974-01-20,F,busisiwepetersen422@yahoo.com,+27746108877,Mpumalanga,Nelspruit,2016-05-30,PREMIUM,VERIFIED,LOW,True
C0970,Thabo,Pretorius,1505185766186,1974-09-29,M,thabo.pretorius822@hotmail.com,+27839456863,North West,Mahikeng,2021-10-12,RETAIL,VERIFIED,LOW,True
C0971,Andile,Molefe,0910180458184,1978-05-09,M,andile.molefe679@hotmail.com,+27849636401,Mpumalanga,Nelspruit,2023-11-06,PRIVATE_WEALTH,VERIFIED,LOW,True
C0972,Nomsa,Mokoena,0107134749080,1998-11-02,M,nomsamokoena854@outlook.com,+27687015793,Mpumalanga,Nelspruit,2026-08-31,RETAIL,VERIFIED,LOW,True
C0973,Nokukhanya,Molefe,2109183882184,1959-07-05,F,nokukhanya.molefe15@icloud.com,+27648500727,Gauteng,Sandton,2023-04-24,CORPORATE,VERIFIED,LOW,True
C0974,Lwazi,Chauke,2410123330085,1984-10-03,F,lwazichauke268@gmail.com,+27824214210,Mpumalanga,Nelspruit,2024-10-30,CORPORATE,VERIFIED,MEDIUM,True
C0975,Dumisani,Jacobs,2301211938182,1987-03-08,M,dumisani.jacobs647@gmail.com,+27668176064,Gauteng,Midrand,2023-05-09,PRIVATE_WEALTH,VERIFIED,LOW,False
C0976,Nompumelelo,Sithole,0811116913185,1964-10-15,F,nompumelelo_sithole146@gmail.com,+27642960067,KwaZulu-Natal,Durban,2022-04-04,CORPORATE,VERIFIED,LOW,True
C0977,Khethukuthula,Shabalala,7102200129183,1969-05-01,F,khethukuthula.shabalala265@icloud.com,+27786155691,Mpumalanga,Nelspruit,2025-10-10,CORPORATE,VERIFIED,LOW,True
C0978,Zinhle,Williams,0502283797085,1950-07-20,F,zinhle.williams295@gmail.com,+27716833407,Eastern Cape,Makhanda,2019-11-23,RETAIL,VERIFIED,MEDIUM,True
C0979,Thabo,Maseko,7102281113183,1962-11-05,F,thabo.maseko436@icloud.com,+27689993790,Eastern Cape,East London,2020-07-11,PREMIUM,VERIFIED,MEDIUM,True
C0980,Khethukuthula,Mokoena,8203235122086,1960-05-17,F,khethukuthula_mokoena630@icloud.com,+27628526706,KwaZulu-Natal,Umhlanga,2016-06-29,RETAIL,PENDING,LOW,True
C0981,Zinhle,Ngcobo,0905163773183,1981-12-29,M,zinhle_ngcobo895@outlook.com,+27795962643,Western Cape,Paarl,2017-07-07,PRIVATE_WEALTH,VERIFIED,LOW,True
C0982,Sandile,Van der Merwe,9804025461087,1995-10-21,M,sandile.vandermerwe128@yahoo.com,+27794653628,Eastern Cape,East London,2024-06-13,RETAIL,VERIFIED,MEDIUM,True
C0983,Bheki,Shabalala,1608178764088,1956-02-17,F,bheki_shabalala557@yahoo.com,+27784293355,KwaZulu-Natal,Ballito,2015-03-20,RETAIL,VERIFIED,LOW,True
C0984,Khethukuthula,Mokoena,1306273484183,1993-04-19,M,khethukuthulamokoena579@gmail.com,+27636976722,Western Cape,George,2024-07-12,PREMIUM,VERIFIED,LOW,True
C0985,Zanele,Maseko,0510266512084,1970-02-20,M,zanele.maseko602@icloud.com,+27835310948,North West,Mahikeng,2023-06-08,PREMIUM,VERIFIED,HIGH,True
C0986,Mbali,Jacobs,9410185575183,2001-10-21,M,mbali.jacobs853@hotmail.com,+27713746863,Gauteng,Johannesburg,2017-02-18,PREMIUM,VERIFIED,LOW,True
C0987,Siyabonga,Mokoena,9209107500187,1965-04-25,F,siyabonga_mokoena651@icloud.com,+27826847354,Free State,Welkom,2026-08-30,RETAIL,VERIFIED,LOW,True
C0988,Lindiwe,Mkhize,1412189981082,1976-11-05,M,lindiwe_mkhize921@hotmail.com,+27628753122,Western Cape,George,2015-04-28,CORPORATE,VERIFIED,LOW,False
C0989,Themba,Shabalala,2504148132088,1985-02-05,M,themba.shabalala744@gmail.com,+27661498030,Limpopo,Polokwane,2019-09-16,PREMIUM,VERIFIED,LOW,True
C0990,Zanele,Jacobs,1509034507189,1951-01-08,M,zanelejacobs939@hotmail.com,+27823800519,Eastern Cape,Makhanda,2017-05-13,RETAIL,VERIFIED,LOW,True
C0991,Nonhlanhla,Shabalala,8302215129087,1951-01-25,F,nonhlanhla.shabalala690@yahoo.com,+27731335128,Mpumalanga,Nelspruit,2017-09-22,RETAIL,VERIFIED,LOW,True
C0992,Anele,Mkhize,8006043987180,2001-06-29,M,anele_mkhize847@hotmail.com,+27812695578,North West,Mahikeng,2026-04-07,PREMIUM,VERIFIED,LOW,True
C0993,Nompumelelo,Molefe,1012268698183,1984-01-05,F,nompumelelo_molefe81@yahoo.com,+27666849862,North West,Rustenburg,2026-06-07,PREMIUM,VERIFIED,LOW,True
C0994,Lerato,Mahlangu,2407036008187,1972-02-06,M,lerato_mahlangu841@outlook.com,+27735016612,Gauteng,Sandton,2025-12-06,PREMIUM,VERIFIED,MEDIUM,True
C0995,Lwazi,Ngcobo,1901222195087,1993-08-13,M,lwazi.ngcobo876@icloud.com,+27658077035,Eastern Cape,East London,2023-06-26,RETAIL,VERIFIED,LOW,True
C0996,Zanele,Naidoo,8602021717185,1968-05-14,F,zanelenaidoo942@hotmail.com,+27697871859,Free State,Welkom,2020-12-15,RETAIL,VERIFIED,LOW,True
C0997,Nokukhanya,Pretorius,0601092338186,1968-09-16,F,nokukhanyapretorius894@yahoo.com,+27635417392,Gauteng,Pretoria,2020-10-24,PREMIUM,VERIFIED,LOW,True
C0998,Mbali,Pillay,1801148114184,2004-06-10,M,mbali.pillay178@hotmail.com,+27795667750,Eastern Cape,Port Elizabeth,2026-06-02,RETAIL,VERIFIED,LOW,False
C0999,Naledi,Cele,1403288043087,1973-11-08,M,naledicele992@gmail.com,+27743010214,Eastern Cape,East London,2017-05-15,PREMIUM,VERIFIED,MEDIUM,True
C1000,Nomsa,Molefe,2409038310183,1999-03-14,F,nomsamolefe766@icloud.com,+27729589419,Free State,Bloemfontein,2019-12-28,PREMIUM,VERIFIED,LOW,True
